	MMS930	MMS925	MMS911	MMS920	MM933M	MMS922	MMS910	MMS923	MMS715	MMS714	MMS717	MMS716	MMS711	MMS710	MMS713	MMS712	MMS944	MMS921	MMS942	MMS943	MMS908	MMS909	MMS928	MMS929	MMS900	MMS901	MMS902	MMS903	MMS904	MMS905	MMS906	MMS907	MMS919	MM943M	MM941M	MM936M	MMS706	MMS707	MMS704	MMS705	MMS702	MMS703	MMS700	MMS701	MMS708	MMS709	MMS917	MMS939	MMS938	MMS916	MMS931	MMS915	MMS932	MMS918	MMS914	MM9362CU	MMS913	MMS890	MMS891	MMS924	MMS912
MMS942	0.312736447738	0.365129673807	0.411241990019	0.385339757336	0.483872729902	0.368461827276	0.390043598219	0.358941261585	0.429925467807	0.427181724598	0.321953083835	0.346471049318	0.387656401295	0.392162374824	0.398204861882	0.423594270584	0.333624337102	0.394594973784	0.0	0.412706823604	0.334207439705	0.379897449405	0.336383631281	0.308057250255	0.36619476405	0.401242877027	0.343332052866	0.330349570238	0.329538251154	0.340941409053	0.349085723825	0.340741424742	0.351246580589	0.559251470704	0.577388589026	0.537200040372	0.351946191905	0.423670758963	0.379831159091	0.389554795435	0.396768896043	0.413737948121	0.394902625204	0.397752056632	0.444380517721	0.391071709735	0.621623020999	0.325346458322	0.338701247798	0.321921935826	0.304183964358	0.348251605759	0.283082450485	0.610957677235	0.37458734349	0.344615648098	0.322284780433	0.305816450142	0.319743222212	0.40863942653	0.326670688304
MMS943	0.408212770131	0.400933170469	0.326922906393	0.397632081508	0.514237966254	0.394657289367	0.353724810525	0.401490082777	0.414563856753	0.39405057396	0.397685088065	0.373063358261	0.414175427653	0.400739724021	0.40300335308	0.294956366879	0.386080324116	0.393332636678	0.412706823604	0.0	0.413881085254	0.365296229965	0.399435722642	0.353076070425	0.421438962756	0.411707669117	0.365453064834	0.350377892789	0.391616525902	0.333517217382	0.403742351904	0.400237238264	0.3949745327	0.512412649356	0.549624301483	0.547595387281	0.337336803628	0.408049523352	0.392853887733	0.408342738519	0.431037892196	0.36727949087	0.454023219748	0.433671058787	0.468131752154	0.424041932478	0.5477513994	0.381105385443	0.354551174567	0.366116156825	0.376985034458	0.412482541966	0.387051431907	0.595625965988	0.387517089123	0.431543314226	0.358714008561	0.378070208574	0.393273938065	0.458254660706	0.398759882602
MMS908	0.281898336247	0.33170914923	0.403472299028	0.325332104353	0.490709537108	0.313820264532	0.428274377503	0.324301330005	0.431251151211	0.358943895804	0.242950587617	0.316675575102	0.363978727911	0.340011917368	0.325869581095	0.461626985803	0.26575737129	0.349527938706	0.334207439705	0.413881085254	0.0	0.40131824301	0.281767312238	0.273110590733	0.363507152842	0.380203287523	0.321559145042	0.302199732808	0.275522120975	0.274529523025	0.281077061795	0.303199786107	0.299626961754	0.516834369581	0.524146510119	0.455722328648	0.329083657251	0.393599164127	0.371120681465	0.363156208864	0.392378096819	0.456803577045	0.349796787756	0.376345983645	0.372900018181	0.27664589729	0.523854387309	0.284006209916	0.330257820013	0.299115799034	0.327940929997	0.400719862956	0.284056909443	0.539721450349	0.364056269677	0.360485865207	0.253121239279	0.245143168765	0.282467497177	0.410695682962	0.296703570583
MMS909	0.34640028986	0.392363937396	0.297311598809	0.40147227207	0.543242536755	0.398184012087	0.257987106437	0.398366889904	0.374831860999	0.422896045872	0.362952531636	0.334318634225	0.404865814579	0.426135728607	0.398881266724	0.288504622583	0.368820795473	0.40918505631	0.379897449405	0.365296229965	0.40131824301	0.0	0.388445269122	0.34244634826	0.375793071624	0.374289921156	0.32695964494	0.30319791848	0.33957544556	0.312364767558	0.393712685378	0.386106743063	0.347570634897	0.563175937192	0.53338760356	0.515089644854	0.327783429808	0.336391896815	0.387805249178	0.389175486649	0.428066446723	0.250319081881	0.415967341895	0.439397047849	0.485108580143	0.407487487987	0.551156829874	0.36083135082	0.309700113949	0.362640239229	0.348202422738	0.364513014699	0.370063016528	0.564066480077	0.382644548779	0.390511858591	0.354395840934	0.353571181046	0.362268114786	0.453578854125	0.356438740638
MMS928	0.308307200005	0.297201613842	0.40273025623	0.338107215872	0.487404984363	0.322634211497	0.421926207161	0.329736308126	0.433017976038	0.384027997568	0.274624815837	0.346487208367	0.322509172522	0.366516533008	0.339052116018	0.430778233333	0.296069550467	0.351832024575	0.336383631281	0.399435722642	0.281767312238	0.388445269122	0.0	0.252470379357	0.369882230315	0.372380185175	0.364876505615	0.328713808113	0.318675063527	0.298906440319	0.290908012435	0.271015935471	0.293701672496	0.528030223637	0.499410176346	0.469906780295	0.350529284092	0.402986024455	0.313530537805	0.359243236522	0.370029518621	0.436418103941	0.364554516578	0.358792131685	0.359335190067	0.308777348746	0.513968418802	0.287953494528	0.314653792018	0.295547541307	0.322275703679	0.383147511169	0.28477999782	0.532975952599	0.37719384692	0.334581199161	0.306160330192	0.246615311173	0.283095014722	0.357442282276	0.280024039352
MMS929	0.235248819112	0.302332585059	0.401914477944	0.35097679764	0.4933623111	0.303040196697	0.387792915415	0.319983431241	0.433129628486	0.38528740524	0.270644445142	0.316289265859	0.33796510119	0.335307208216	0.345572151904	0.39344310689	0.263115436734	0.37084902203	0.308057250255	0.353076070425	0.273110590733	0.34244634826	0.252470379357	0.0	0.348415000515	0.362523090616	0.325799724643	0.26672826845	0.278970358032	0.285547285872	0.271377961396	0.268975098246	0.278834910189	0.513959922966	0.507782145022	0.467918115201	0.286379026881	0.374227709799	0.354512962258	0.361101830774	0.377153084834	0.414046073062	0.324721423809	0.336499721808	0.381637094101	0.288713810429	0.565753913143	0.278482476525	0.31118246942	0.298246009492	0.293929889673	0.363179108646	0.269526185123	0.530131947265	0.356209615992	0.313009156236	0.264065646237	0.230184265277	0.30368690436	0.359679441801	0.271302681644
MMS900	0.386937878516	0.329568827567	0.401934375433	0.400355596028	0.474045447825	0.369624591609	0.439349734819	0.323540986079	0.410481707079	0.399409112018	0.34841630689	0.346073375088	0.345021985172	0.368449454053	0.344827359197	0.452729328487	0.3773304041	0.380842596535	0.36619476405	0.421438962756	0.363507152842	0.375793071624	0.369882230315	0.348415000515	0.0	0.374918511397	0.373651998985	0.324714138968	0.322346599694	0.302669277755	0.355537063534	0.339796248322	0.31382778581	0.566635610215	0.553138882574	0.497098730462	0.314240124086	0.368536458436	0.348941110994	0.379604172035	0.349630545101	0.440436928619	0.337317004993	0.358246503007	0.308911323409	0.379908031872	0.534427117747	0.380934052536	0.370410472334	0.36073436337	0.361155616841	0.367650050263	0.369149724976	0.467968335516	0.400405102093	0.416741240713	0.343861387204	0.38002365098	0.356461704804	0.377484193542	0.336768561713
MMS901	0.397877012562	0.384194299953	0.357894431222	0.406747007063	0.540139557883	0.395631938388	0.394168241823	0.368081458621	0.322557544631	0.394275723119	0.355406851692	0.316534494747	0.415788104852	0.374159092116	0.373359847444	0.400458496279	0.368661806622	0.377542645269	0.401242877027	0.411707669117	0.380203287523	0.374289921156	0.372380185175	0.362523090616	0.374918511397	0.0	0.292236724862	0.314086965757	0.343396856666	0.294038347039	0.392296441592	0.353584366081	0.346665569856	0.578332544307	0.58218235148	0.525585298005	0.339524614527	0.273258432258	0.385407252202	0.387439619383	0.45332031693	0.419610228355	0.414059956455	0.425864624526	0.442248271623	0.414043543456	0.497294182111	0.377686615743	0.353121669939	0.358528401428	0.374046922479	0.352765113185	0.385985821076	0.55805424336	0.370344111825	0.418686335985	0.377935059679	0.373080314578	0.376672930643	0.4586543681	0.376232266814
MMS902	0.340649573184	0.39101990198	0.31008969297	0.369901278357	0.530546506274	0.379901893002	0.309118770373	0.358118695022	0.280621741684	0.365353799171	0.310648288639	0.269418291654	0.390185468647	0.36548687671	0.36763152192	0.342129243404	0.349400191778	0.385169288564	0.343332052866	0.365453064834	0.321559145042	0.32695964494	0.364876505615	0.325799724643	0.373651998985	0.292236724862	0.0	0.291861914445	0.30886455405	0.267706599987	0.355887561998	0.352558917366	0.33780202414	0.57084522985	0.564003845518	0.509579780514	0.307989528121	0.289617086893	0.381988598138	0.360668510696	0.42319370137	0.375626762975	0.394605189615	0.43323739251	0.462538895115	0.358642804867	0.492590355959	0.333605475151	0.294597164373	0.301089397434	0.330362234882	0.337060018591	0.328420598112	0.558459940132	0.346034223609	0.377093556627	0.322152790343	0.31046963709	0.336024776236	0.455485093878	0.373108760754
MMS903	0.297903390387	0.325773035178	0.347581057344	0.34687968693	0.49270388307	0.336813907543	0.345987959844	0.338008224586	0.369368791339	0.371443638785	0.302264415082	0.293347080043	0.345453177513	0.343943510744	0.324161384299	0.374320937111	0.300189208027	0.360977207787	0.330349570238	0.350377892789	0.302199732808	0.30319791848	0.328713808113	0.26672826845	0.324714138968	0.314086965757	0.291861914445	0.0	0.234164707048	0.238423402196	0.31566605971	0.302825081193	0.282759677494	0.529746515182	0.516083923836	0.476584554159	0.278178203486	0.312871193567	0.336073209627	0.34229278526	0.38071136825	0.364506090677	0.347173264795	0.348360531044	0.410246307532	0.333125792478	0.521956792715	0.29955481119	0.296882458989	0.310633800706	0.293227389747	0.345085463841	0.289063615677	0.506037486015	0.323868008522	0.302290557458	0.243805888358	0.290576701706	0.287588871434	0.368369303954	0.284838665646
