# Constructed from biom file
#OTU ID	MM933M	MM936M	MM941M	MM943M	MM9362CU	MMS700	MMS701	MMS702	MMS703	MMS704	MMS705	MMS706	MMS707	MMS708	MMS709	MMS710	MMS711	MMS712	MMS713	MMS714	MMS715	MMS716	MMS717	MMS890	MMS891	MMS900	MMS901	MMS902	MMS903	MMS904	MMS905	MMS906	MMS907	MMS908	MMS909	MMS910	MMS911	MMS912	MMS913	MMS914	MMS915	MMS916	MMS917	MMS918	MMS919	MMS920	MMS921	MMS922	MMS923	MMS924	MMS925	MMS928	MMS929	MMS930	MMS931	MMS932	MMS938	MMS939	MMS942	MMS943	MMS944
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glo7	0.0018119523572286092	0.0021300414130214383	0.003037046597179547	0.002198383075320827	0.0005241382414302655	0.0012098820584416352	0.0008653649423606552	0.0015653052567207717	0.001745225340335015	0.0018141847506047374	0.005129540334877222	0.005770197419915154	0.0010825116589992586	0.003712461418692913	0.0	0.0008169250776318051	0.0007893688158802515	0.0009461588812482946	0.0004905812031189093	0.00107878854220718	0.009085897586103208	0.0	0.0013251414061676069	0.0010408929864185697	0.0011622782005495096	0.004838196156518083	0.008437596513726388	0.0006050323922410501	0.001655346284064801	0.0007461292092360126	0.0	0.0012486620592181848	0.0010063147272424376	0.0031993781826421333	0.01598248776719032	0.0013786937999841786	0.006742149869316179	0.006005682871661564	0.0006706964037763387	0.0032625052835425794	0.013101390287504988	0.0011858589277137592	0.0017874697190678102	0.0012386703100986333	0.0009319063298819886	0.002573762911735184	0.0	0.0069584342786565955	0.0007021212643862156	0.0017267229605200537	0.0010143256059388366	0.0012978859767628086	0.0018975172398030021	0.015599364957235866	0.0013676837282299442	0.0014724426765256495	0.0017102878104023795	0.0016281924491009564	0.001969966756955844	0.0010605128998708304	0.0016569224904208636
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Ligrone07_sp	0.0009059761786143046	0.0010650207065107191	0.00785100286305868	0.0010991915376604136	0.00026206912071513274	0.0006049410292208176	0.0004326824711803276	0.002156666685909585	0.0008726126701675075	0.0009070923753023687	0.0007426364854148183	0.0002385944722007323	0.0005412558294996293	0.0010922765769418262	0.004071888470291115	0.00040846253881590255	0.00039468440794012576	0.0016431484134385472	0.004779395870594038	0.0018043147741366012	0.0006081903417363094	0.0019434317279757947	0.0006625707030838034	0.0005204464932092849	0.0028560236862269902	0.0004802692342458575	0.0007828664287507346	0.00030251619612052505	0.00020932704057326188	0.0003730646046180063	0.0	0.0006243310296090924	0.0005031573636212188	0.0005081036195444237	0.0006164939875988035	0.0006893468999920893	0.0035383663342495584	0.0003291437793978168	0.00033534820188816934	0.005323050329742779	0.0005921378317918294	0.0034229047709716126	0.00367346189154256	0.005330471871668816	0.00513613317161012	0.005944111553600225	0.0028208213816878725	0.0003546814878153057	0.0003510606321931078	0.0008633614802600268	0.0005071628029694183	0.005056109568811322	0.00030685980485274097	0.0006396278504706162	0.0006838418641149721	0.0007362213382628248	0.0032812049799897536	0.003800879148863517	0.000984983378477922	0.0018035480137966213	0.0032750873571506956
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Liu2012b_Phylo_5	0.0009059761786143046	0.0010650207065107191	0.0008328496318030136	0.0010991915376604136	0.0014177857293971039	0.0006049410292208176	0.0004326824711803276	0.0007826526283603859	0.0008726126701675075	0.0009070923753023687	0.0007426364854148183	0.0002385944722007323	0.0005412558294996293	0.0010922765769418262	0.0009472989429191688	0.00040846253881590255	0.00039468440794012576	0.0016431484134385472	0.004879771923981701	0.0018043147741366012	0.0006081903417363094	0.0	0.0006625707030838034	0.0005204464932092849	0.007844870567086415	0.0004802692342458575	0.0007828664287507346	0.00030251619612052505	0.00020932704057326188	0.0003730646046180063	0.0	0.0006243310296090924	0.0018991637446285593	0.0005081036195444237	0.0006164939875988035	0.0006893468999920893	0.0006147995419007895	0.0003291437793978168	0.00033534820188816934	0.0003746419807581638	0.0005921378317918294	0.0005929294638568796	0.0008937348595339051	0.0006193351550493166	0.0004659531649409943	0.0005742410948919717	0.0007558691861743167	0.0003546814878153057	0.0003510606321931078	0.0008633614802600268	0.0018443185461683444	0.00700494731805121	0.0015906574349502612	0.0006396278504706162	0.0006838418641149721	0.0007362213382628248	0.0008551439052011898	0.0008140962245504782	0.000984983378477922	0.0005302564499354152	0.0008284612452104318
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__MH3_B	0.010959018365359011	0.026383286921284714	0.009573743772177689	0.012035185185972705	0.00897922130046376	0.018897303711924867	0.012855134102235176	0.011679323530459782	0.006309000388605518	0.009771695320925639	0.00899683927409646	0.010036714249600308	0.011245651049982151	0.010486364957808126	0.025003653463113354	0.011656349875959284	0.01051913980199313	0.006783744448928062	0.007808184713851569	0.014559053263714906	0.011596589745552298	0.008505278705426042	0.01715365109596729	0.01400763841421011	0.011631934301647676	0.011189676630328542	0.013719857575475447	0.015115705538888562	0.014656532311002137	0.013479914963528006	0.015387543508063189	0.01007077361946002	0.008863176227892835	0.014858148981550454	0.007943798411220507	0.006106184721491059	0.009483354928955297	0.0060731037593177795	0.013200229600984034	0.009358247032915993	0.008673822575769602	0.010867073241293972	0.00988673137684673	0.020171954324313252	0.011283654318485568	0.010353086651211731	0.00948859166720803	0.009610203790793788	0.009786603520017225	0.006250618829443393	0.008386342778514392	0.009787007565080906	0.012587807577983213	0.008965878838221353	0.011182567231764397	0.008961879986227574	0.010386020051950946	0.014818160985815839	0.009788873523915661	0.008246816489388674	0.010919790086801742
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__MO_G18	0.0018119523572286092	0.0021300414130214383	0.0016656992636060273	0.002198383075320827	0.0005241382414302655	0.0012098820584416352	0.0008653649423606552	0.0015653052567207717	0.003154500194302759	0.003326391560452674	0.0014852729708296367	0.005158745636318295	0.0010825116589992586	0.0021845531538836525	0.0	0.002130604922612355	0.0007893688158802515	0.013355508229746169	0.0016648819131596484	0.00107878854220718	0.011932787431980622	0.0	0.0013251414061676069	0.0010408929864185697	0.0025931646678587334	0.002294268970761304	0.0015657328575014692	0.013698141749259625	0.005252292813973944	0.0020987645784363834	0.0008212661099952513	0.0012486620592181848	0.002402321108249778	0.0010162072390888473	0.001232987975197607	0.014469816433058388	0.008061703956352577	0.004999663345034304	0.0006706964037763387	0.0007492839615163276	0.002501355544576077	0.0011858589277137592	0.0017874697190678102	0.0012386703100986333	0.0009319063298819886	0.0011484821897839435	0.0	0.0007093629756306114	0.0007021212643862156	0.0017267229605200537	0.0010143256059388366	0.0012978859767628086	0.0006137196097054819	0.0012792557009412323	0.0028316348955530445	0.0014724426765256495	0.003263254023422944	0.0016281924491009564	0.001969966756955844	0.00957297406729515	0.0016569224904208636
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__MO_G20	0.0029918260447786863	0.0010650207065107191	0.0022041969653765333	0.0010991915376604136	0.0014177857293971039	0.004823572011653906	0.0004326824711803276	0.0007826526283603859	0.0008726126701675075	0.0009070923753023687	0.0007426364854148183	0.0002385944722007323	0.0026015952712742946	0.0010922765769418262	0.0	0.0025217049673257096	0.00039468440794012576	0.0004730794406241473	0.00024529060155945465	0.00053939427110359	0.0006081903417363094	0.0	0.0021334388034780533	0.0018828443133727724	0.00841292589988208	0.0004802692342458575	0.0007828664287507346	0.00030251619612052505	0.0041340558104430245	0.0017256999738183769	0.0	0.0006243310296090924	0.0018991637446285593	0.0005081036195444237	0.0019672537094633413	0.0020065663083247876	0.0006147995419007895	0.0029887929204991575	0.0024087967660258646	0.0003746419807581638	0.0005921378317918294	0.0005929294638568796	0.0008937348595339051	0.0006193351550493166	0.0004659531649409943	0.001999521816843212	0.0	0.0003546814878153057	0.0003510606321931078	0.0008633614802600268	0.002640210339997257	0.0020895583614157828	0.0015906574349502612	0.0006396278504706162	0.0021477930314380725	0.0007362213382628248	0.006791276204720189	0.006192141268630911	0.000984983378477922	0.0005302564499354152	0.0008284612452104318
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__MO_G27	0.003780779488340745	0.003389380044838863	0.0037736842697567766	0.004211565293827219	0.00579284657018352	0.00468756999174584	0.0029441232623122816	0.005108198617973589	0.01279753245669897	0.005099054207581532	0.006275164183450637	0.005965605437470234	0.0026015952712742946	0.003436664632041368	0.004465942193222514	0.005843761722458066	0.0057321666901601325	0.009478704941789599	0.005049257881272717	0.004642540755382607	0.005296752769573467	0.004226379745897175	0.006188095165360397	0.0061150265845818326	0.005802619171562052	0.006764384769274688	0.004089952463875896	0.006400357983987722	0.0073284577065996885	0.0074511655854898745	0.004963306438565196	0.006498330742907881	0.00600665984085546	0.0054840012709648465	0.012493314051387707	0.011726611545427396	0.009069246692129983	0.005896281244624745	0.006797244111819869	0.004830559675342614	0.005540888144879367	0.006203322906809682	0.0023601116203685628	0.0031653008342982306	0.006894759834231647	0.005837626273531299	0.0036147052436000283	0.006437983943755641	0.005123288962004818	0.00606777294542987	0.005160302913004631	0.006108183807550872	0.0071692594927523865	0.009290302768742178	0.00514666312185228	0.00570318287470088	0.008268821355404497	0.006038858133790947	0.006907863780936173	0.00751796035969172	0.006537679583568644
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__MO_G41	0.00404561528673542	0.0010650207065107191	0.007587390812502862	0.0010991915376604136	0.00026206912071513274	0.0058323126440724	0.005763378049136801	0.0007826526283603859	0.0008726126701675075	0.0009070923753023687	0.0029673857424556	0.0002385944722007323	0.0046558488862410655	0.0010922765769418262	0.0009472989429191688	0.00040846253881590255	0.00039468440794012576	0.0016431484134385472	0.004879771923981701	0.00053939427110359	0.0006081903417363094	0.004485479440338036	0.004208155146467741	0.0005204464932092849	0.0005811391002747548	0.0004802692342458575	0.004089952463875896	0.00030251619612052505	0.005518587151277154	0.006248770754582695	0.006439225690484925	0.0006243310296090924	0.0061264418985961045	0.0005081036195444237	0.0027507478357336715	0.0020065663083247876	0.00527578408005034	0.0059913696669191404	0.0064222270980588735	0.005671190275094619	0.006533971363281017	0.00490014496137974	0.0008937348595339051	0.006784516334905887	0.004316086084038813	0.0005742410948919717	0.0	0.003236900859816636	0.0003510606321931078	0.0008633614802600268	0.0052337027045591435	0.0006489429883814043	0.003278376577194037	0.0006396278504706162	0.0006838418641149721	0.0022284882910961878	0.002408110118221754	0.0008140962245504782	0.000984983378477922	0.0005302564499354152	0.0008284612452104318
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__MO_G47	0.0018119523572286092	0.0021300414130214383	0.0016656992636060273	0.002198383075320827	0.0005241382414302655	0.0012098820584416352	0.0008653649423606552	0.0015653052567207717	0.003929473185202066	0.0018141847506047374	0.0042142082576852044	0.0024471828544235	0.0010825116589992586	0.0021845531538836525	0.0	0.004968682154636193	0.0007893688158802515	0.003794732312382153	0.004302231179458453	0.00107878854220718	0.005282832250764912	0.0037886889623548574	0.009552978507903298	0.012890498263902182	0.0011622782005495096	0.002294268970761304	0.007480166127681235	0.006356232927496526	0.0045660993133831715	0.007089066248917232	0.003730907493465767	0.005606664959916716	0.0010063147272424376	0.004085434201774525	0.00734018106539353	0.005975138376076562	0.0025575007149408837	0.007091279022282463	0.003233367733054124	0.0020026915463384793	0.002501355544576077	0.0011858589277137592	0.0017874697190678102	0.0012386703100986333	0.006991975010756489	0.004326188322008959	0.006177168869452852	0.0007093629756306114	0.004370837370499639	0.0017267229605200537	0.0053479683260061655	0.004477791200214665	0.005149554087558114	0.004034419130093249	0.0013676837282299442	0.0063460558349652954	0.010232383302527289	0.006873550366577296	0.009838823851733519	0.0036070960275932425	0.006040293865936993
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__MO_G5	0.003780779488340745	0.004560207313378737	0.004629705212580086	0.004943544570042709	0.004700074949313255	0.004161358458956562	0.0051228140872690685	0.004247343432149701	0.003540175910120224	0.0024192991851503054	0.002162154592421621	0.0030632079775997083	0.0026015952712742946	0.002620184841751087	0.004071888470291115	0.003906265221469217	0.003603762341053441	0.003080903275197276	0.0034548644659274028	0.0036040654357373135	0.003391654186193533	0.003106620057919455	0.005017424055073032	0.0038539769431728105	0.004858537629633925	0.003989687754923117	0.006128631148186557	0.004088891001618017	0.0033989784694841195	0.004545471841416694	0.003573721750149968	0.002946699260112898	0.003935874275422438	0.003210924838157933	0.005150260504368153	0.0032214881124673755	0.002711297891139891	0.004408526990344261	0.004436162648659163	0.0037219839685989475	0.00418017176385906	0.00288485548282498	0.005476776546140017	0.003503671839251279	0.004111872424029532	0.00404528204906749	0.003282928586125376	0.004082561398508385	0.0038250853038906433	0.002333840651147073	0.004528866327820826	0.003454580017165589	0.004440377419752276	0.00404953662490341	0.004446633748491131	0.0036199999934645242	0.002408110118221754	0.0032491276878355954	0.004739486441093613	0.0030258515747686944	0.004535959640182491
