	MMS930	MMS925	MMS911	MMS920	MM933M	MMS922	MMS910	MMS923	MMS715	MMS714	MMS717	MMS716	MMS711	MMS710	MMS713	MMS712	MMS944	MMS921	MMS942	MMS943	MMS908	MMS909	MMS928	MMS929	MMS900	MMS901	MMS902	MMS903	MMS904	MMS905	MMS906	MMS907	MMS919	MM943M	MM941M	MM936M	MMS706	MMS707	MMS704	MMS705	MMS702	MMS703	MMS700	MMS701	MMS708	MMS709	MMS917	MMS939	MMS938	MMS916	MMS931	MMS915	MMS932	MMS918	MMS914	MM9362CU	MMS913	MMS890	MMS891	MMS924	MMS912
MMS902	0.291761223154	0.352258340161	0.291155397568	0.337291524088	0.443596030089	0.331321824401	0.289782788913	0.323189552819	0.26188773784	0.331809600144	0.277278130059	0.268214366276	0.346630882928	0.33238135629	0.341395649748	0.31632844622	0.306468365453	0.37270710516	0.322191710077	0.328479091393	0.274661062287	0.301969127363	0.326133214122	0.28295608341	0.33815523651	0.280538871649	0.0	0.260072009083	0.258399407068	0.265422985186	0.323224683512	0.318467506626	0.308033301064	0.464896154637	0.476340429699	0.422526325038	0.27902663627	0.269532696734	0.352643630728	0.32917215252	0.385021175158	0.338644370675	0.354958397754	0.377502486106	0.402497776147	0.353160390349	0.41757162958	0.304359318191	0.281157995464	0.273477001167	0.293803244725	0.301480329005	0.290460325572	0.475508168711	0.302678647473	0.338048630882	0.278408452633	0.268602919464	0.298707393538	0.402317669113	0.329362694454
MMS903	0.276250644196	0.310657870741	0.319834835798	0.331334558781	0.431806173183	0.312273072771	0.320461031305	0.322036414167	0.339412926638	0.34658282115	0.283202545515	0.290198218618	0.319852159734	0.326175841896	0.308604169669	0.346682221314	0.28812095607	0.360499297381	0.324164089806	0.320441062719	0.282059883285	0.282456843903	0.311863137795	0.251940366463	0.297534392594	0.29609365004	0.260072009083	0.0	0.218712870166	0.239684182066	0.307927370708	0.287018482153	0.274842013964	0.44650844445	0.447177641147	0.415554184914	0.253340085827	0.284509902195	0.326411794498	0.31738020571	0.356286778914	0.333467389547	0.324568971208	0.315659868992	0.371020165979	0.335960082177	0.451909844621	0.294922669052	0.283024806333	0.285011265124	0.276223404275	0.31594086168	0.274845068286	0.449641329402	0.292909151269	0.284437184556	0.230590781716	0.275037527661	0.277625149495	0.347114328022	0.272885636368
MMS904	0.255218750404	0.278480952803	0.304666559793	0.320166030388	0.401782891883	0.278589290022	0.337411507274	0.288132207586	0.326817954068	0.335096789751	0.244131599645	0.280505003743	0.312878454197	0.29731775319	0.346659297323	0.355532516629	0.255322873764	0.344838809504	0.301039873371	0.329344290697	0.243409421337	0.294401522116	0.2808506765	0.248989494487	0.275427050566	0.299067137071	0.258399407068	0.218712870166	0.0	0.232536341644	0.279424951768	0.259273359271	0.239411610586	0.428226006451	0.438946615978	0.383020911525	0.261809698781	0.281689040229	0.309344887223	0.312974015087	0.343787329792	0.342573485964	0.300650388329	0.318743814427	0.353956517678	0.331347020771	0.432649127929	0.274879301587	0.273263764266	0.250716508764	0.248905572146	0.302716783602	0.265612384433	0.441508669861	0.295655465034	0.284035654508	0.239858230344	0.244314245088	0.251642145503	0.348931508855	0.272548048919
MMS905	0.302131914269	0.306252991341	0.308616137511	0.317612138975	0.434386640861	0.304438471498	0.354267505269	0.320808996698	0.317536104111	0.302849655437	0.263048793808	0.233667699096	0.319843838383	0.302175232303	0.305226661697	0.375269319949	0.300510385749	0.317411799592	0.34168288469	0.326568662307	0.25939122245	0.312640345917	0.299576607692	0.285550575692	0.304916234537	0.304638668422	0.265422985186	0.239684182066	0.232536341644	0.0	0.304385105564	0.273851977474	0.257072458761	0.444482692678	0.435398399329	0.410437434468	0.252092783288	0.285443599251	0.330153001848	0.318095356725	0.352571801466	0.357789902879	0.315130648546	0.337672725703	0.351586851508	0.300771308042	0.418012013281	0.287838258575	0.284473940729	0.26642332595	0.302058226783	0.317727873481	0.296348914655	0.439394638464	0.305277548167	0.331007050229	0.240544383804	0.259925028175	0.280408846795	0.371344362425	0.268844758773
MMS906	0.258124505065	0.27368728828	0.336844153864	0.267399516205	0.392641404888	0.278077265308	0.34539978341	0.272275150669	0.359169133073	0.326633088882	0.22550039047	0.322356276853	0.264469683874	0.302324018113	0.336341284149	0.375791197174	0.238456064714	0.350191012724	0.285952245054	0.324371685613	0.240691623907	0.314687780669	0.232661308848	0.256948454567	0.295958944634	0.312159876575	0.323224683512	0.307927370708	0.279424951768	0.304385105564	0.0	0.235499814075	0.246095873849	0.404657644022	0.402603390204	0.380258909467	0.292939550172	0.330791031471	0.291555236874	0.298651868212	0.286291814249	0.360276906784	0.264171752405	0.289873078342	0.270460054969	0.317922250044	0.451338299774	0.255606040938	0.266000314272	0.251611075328	0.283633752258	0.320109005068	0.254064254667	0.411679361717	0.33209397712	0.346246361419	0.289237458294	0.241033247389	0.263874445858	0.276982538091	0.258250520989
MMS907	0.249306702935	0.23908653236	0.321783580722	0.266690249546	0.366574214869	0.25440013455	0.345354213199	0.254757406844	0.342012351868	0.307573507248	0.237380141633	0.319489832718	0.260497299509	0.26503017585	0.28249914802	0.352932753384	0.245018150472	0.317865018289	0.28636021731	0.332555470379	0.247782083243	0.323344016501	0.229508153771	0.245538507833	0.283862527438	0.302326262196	0.318467506626	0.287018482153	0.259273359271	0.273851977474	0.235499814075	0.0	0.230555582448	0.382753649052	0.391927112201	0.388884348079	0.303713586852	0.308734178493	0.281413557533	0.31371625076	0.268170497892	0.353393755034	0.260727303692	0.257370792175	0.266510507438	0.320071683372	0.443927966755	0.255354454453	0.276241860504	0.220664721241	0.271955449858	0.28778747607	0.263909236044	0.41266620953	0.289163938999	0.323093423694	0.241836888718	0.22768182423	0.23856352724	0.285132781904	0.25222401856
MMS919	0.280610478011	0.256515290715	0.290888415606	0.273586011915	0.385602367471	0.260290914403	0.334994849386	0.243361142498	0.338873940171	0.317346623086	0.250118330893	0.296163831812	0.270829392058	0.257881574844	0.3126914243	0.358604906165	0.254533875301	0.320875441611	0.298229946142	0.327099405098	0.260599334927	0.296763369968	0.249956022461	0.260187805354	0.263955696526	0.293215569893	0.308033301064	0.274842013964	0.239411610586	0.257072458761	0.246095873849	0.230555582448	0.0	0.401602454685	0.383210629392	0.362968286452	0.294894601737	0.319742577339	0.283480017229	0.271523248129	0.285127165492	0.337533928359	0.215616957102	0.276674780814	0.292742500468	0.283474219237	0.404486127621	0.274009424172	0.254010260508	0.245540482808	0.28616298322	0.280581705212	0.279747305091	0.340130471489	0.290959199849	0.330544338713	0.265391452058	0.261250350373	0.262672911242	0.293407051661	0.241734952445
MM943M	0.412492513223	0.412374469709	0.42717650775	0.373665376491	0.298010617436	0.42218018269	0.427848310011	0.409179925477	0.411273893075	0.402879175128	0.369238787888	0.468931516095	0.39706112745	0.364291748113	0.429512877138	0.450283874733	0.354929041092	0.427343964735	0.36929673312	0.38490248693	0.400652485986	0.422167097977	0.391735422934	0.418189924926	0.437948245914	0.401831132177	0.464896154637	0.44650844445	0.428226006451	0.444482692678	0.404657644022	0.382753649052	0.401602454685	0.0	0.320615791796	0.253615660579	0.452457058287	0.419850462178	0.351032503956	0.370091208689	0.340577258303	0.404422348402	0.392984283485	0.393117310478	0.324268657815	0.453254578291	0.406160749136	0.354940570375	0.394751252735	0.393302708087	0.379722650317	0.402764732434	0.389645061161	0.425798835529	0.444415481405	0.448894346858	0.412259655843	0.404208771016	0.387576362708	0.367489125167	0.396678122876
MM941M	0.419254525664	0.419169464314	0.406115738909	0.38260216534	0.333738251941	0.432082230627	0.41030102035	0.419202548039	0.425984603849	0.40409845445	0.39916411652	0.451504410488	0.401605983788	0.41188017301	0.416105110963	0.448123032929	0.390509465688	0.464684090763	0.399830278893	0.433558360302	0.42015888123	0.417139903345	0.385610319509	0.422293332916	0.445109808703	0.423091284611	0.476340429699	0.447177641147	0.438946615978	0.435398399329	0.402603390204	0.391927112201	0.383210629392	0.320615791796	0.0	0.277325723724	0.463844773225	0.432321736137	0.377287783658	0.371631033136	0.354314274586	0.399810339074	0.383465807555	0.425882862829	0.356749164804	0.466921265558	0.386827494012	0.386343846424	0.390271029615	0.394306300066	0.383770270604	0.407213651525	0.399381641821	0.375489727952	0.435703865256	0.418483037508	0.400908480867	0.418524880243	0.408107190793	0.404690368688	0.402947361288
MM936M	0.37544357033	0.390904017269	0.390960618392	0.381417474274	0.29036251895	0.413758476764	0.379238050524	0.396226988111	0.388119377081	0.37327841146	0.348101754173	0.448059743624	0.383431187036	0.395103859162	0.412111579313	0.432386755183	0.349907710822	0.434088214925	0.356851231956	0.423577654799	0.367510739602	0.397488251103	0.35953216165	0.386025727058	0.393098385158	0.373630385188	0.422526325038	0.415554184914	0.383020911525	0.410437434468	0.380258909467	0.388884348079	0.362968286452	0.253615660579	0.277325723724	0.0	0.433705147587	0.393546132288	0.317834929545	0.341631183155	0.35918065048	0.38242165684	0.367739996728	0.396420117502	0.304709674789	0.397462624001	0.347192782273	0.330637136393	0.362267797187	0.374382631314	0.357529122757	0.380493505146	0.36408456799	0.398978227113	0.398466388555	0.415406306305	0.37138802899	0.377274215561	0.380885343484	0.390477708274	0.365148335183
