	MMS930	MMS925	MMS911	MMS920	MM933M	MMS922	MMS910	MMS923	MMS715	MMS714	MMS717	MMS716	MMS711	MMS710	MMS713	MMS712	MMS944	MMS921	MMS942	MMS943	MMS908	MMS909	MMS928	MMS929	MMS900	MMS901	MMS902	MMS903	MMS904	MMS905	MMS906	MMS907	MMS919	MM943M	MM941M	MM936M	MMS706	MMS707	MMS704	MMS705	MMS702	MMS703	MMS700	MMS701	MMS708	MMS709	MMS917	MMS939	MMS938	MMS916	MMS931	MMS915	MMS932	MMS918	MMS914	MM9362CU	MMS913	MMS890	MMS891	MMS924	MMS912
MMS921	0.389167103587	0.291652230981	0.399641213752	0.259867172897	0.485502256492	0.272749593327	0.438632870999	0.267732547425	0.390474561614	0.359673301967	0.325365496018	0.316829654393	0.301947552822	0.292438355886	0.30098958999	0.442380100934	0.350352790141	0.0	0.40845819345	0.394586183637	0.351054046819	0.411226877464	0.355827822303	0.371711844045	0.382993111699	0.381931800727	0.386495250429	0.361002749942	0.353553801553	0.310751621766	0.359799993749	0.318785226195	0.316156993916	0.496016593302	0.520716759324	0.491875118124	0.369835726431	0.408653750087	0.352701742869	0.390110164619	0.313380326119	0.447008785432	0.367694939881	0.31057178298	0.405910338101	0.31695387202	0.50599471889	0.32666314054	0.394275638319	0.333502538218	0.399841073988	0.416662681603	0.382411729591	0.515360202227	0.330973334619	0.381527219999	0.323262000167	0.363542537271	0.340826702337	0.333414673468	0.314934987983
MMS942	0.315799192784	0.373331649012	0.417216743793	0.387826877459	0.486871869504	0.377012376135	0.397712874169	0.371070240253	0.437099067837	0.437462481241	0.322653987602	0.362074957886	0.394742267945	0.402365657802	0.418040175315	0.441929254896	0.335275265007	0.40845819345	0.0	0.419380728608	0.341359851238	0.385303219304	0.339986618112	0.317198011964	0.371702646983	0.404029397157	0.35065856556	0.346960239265	0.340145189783	0.352897007544	0.353438495548	0.344400826627	0.35967392456	0.55925998108	0.58064157556	0.537470006669	0.364308713831	0.430667626929	0.380329226741	0.391285724482	0.403662405928	0.414926598618	0.401023839261	0.403469974464	0.444493592223	0.409182227094	0.621679951707	0.326570266214	0.338739192227	0.3222792861	0.304782208947	0.351428175668	0.28400653147	0.612326518709	0.378699308334	0.354570339778	0.330720453506	0.308944060262	0.325439338606	0.41011914427	0.338102244642
MMS943	0.409165811238	0.400963776292	0.32694655403	0.398760621762	0.514693444526	0.394716373434	0.353745056993	0.402080568838	0.414582498376	0.394517668363	0.401046598987	0.374551545029	0.414175992423	0.401064548652	0.406490496854	0.298728022088	0.388084073063	0.394586183637	0.419380728608	0.0	0.413886315771	0.365409629436	0.400096810899	0.353122132261	0.42154463153	0.412587083597	0.365453680746	0.352118546215	0.391846401896	0.334058346723	0.40411634187	0.400865085553	0.395008233143	0.518414102112	0.549787656513	0.550686660001	0.338014816421	0.408057300897	0.396595192766	0.410046118516	0.431037944188	0.369701514125	0.454043454696	0.433719607784	0.475878150586	0.426634334905	0.551786554244	0.383664391213	0.362951801879	0.370572873562	0.380729115564	0.413289624036	0.390138763076	0.596541616311	0.387922845	0.431704985537	0.358730205235	0.379053547781	0.393414915505	0.460007534444	0.399107087248
MMS908	0.282889271446	0.331777791578	0.403477455561	0.326427930637	0.49109851855	0.313933857898	0.428316508054	0.325100653533	0.431293510406	0.3595500106	0.246846263344	0.318502086737	0.363988747928	0.340467289582	0.330119173545	0.464745733654	0.267910505426	0.351054046819	0.341359851238	0.413886315771	0.0	0.401382743642	0.28242209464	0.27320547378	0.363577695336	0.380992337675	0.321561864516	0.304290866735	0.275886423933	0.275248402441	0.281426885593	0.303800853061	0.299703449693	0.522469180375	0.524269221239	0.459179128866	0.329904163192	0.393625674984	0.374708258083	0.364791731817	0.392384672156	0.458687656879	0.349803038638	0.376370514524	0.381593120889	0.280196710289	0.527840545622	0.286699053623	0.33852974219	0.30370101171	0.331676202493	0.401415900542	0.287367225263	0.540637197805	0.364385499285	0.360737862982	0.253169192288	0.246164328253	0.282575286827	0.412408004552	0.297216888948
MMS909	0.346868966188	0.392619602442	0.297350493021	0.402008607097	0.543378634829	0.398509135121	0.258253910794	0.399572121417	0.375057737572	0.423871628518	0.365354232824	0.336881414376	0.404988336163	0.426906008351	0.403718171718	0.293818685048	0.370031514153	0.411226877464	0.385303219304	0.365409629436	0.401382743642	0.0	0.388685512539	0.34275890708	0.375793085281	0.374690746226	0.327062823498	0.306149638297	0.340285798195	0.313568808494	0.393795423133	0.386328273084	0.347853656786	0.567347416936	0.533402656427	0.517423259128	0.329164957135	0.336583465296	0.390407792771	0.390168438562	0.428173304671	0.252085720992	0.415998288841	0.439406509575	0.491057722745	0.411316075922	0.554115852508	0.362492502783	0.316723929291	0.365813690379	0.35089071358	0.364870227992	0.372157273427	0.564577575219	0.382739111113	0.391068621361	0.35461420111	0.354022079204	0.362270361824	0.454615146285	0.357338225335
MMS928	0.308340722536	0.298343933289	0.403173961032	0.338175010909	0.487408342115	0.323889188203	0.422795024089	0.332526574118	0.433872132481	0.386311472818	0.275882004755	0.350856479793	0.323299681827	0.368532777323	0.346952189585	0.437181386946	0.296474937435	0.355827822303	0.339986618112	0.400096810899	0.28242209464	0.388685512539	0.0	0.253764299266	0.370126086543	0.372399118781	0.365534774629	0.333540610562	0.320558862186	0.301567983341	0.290954999012	0.271016430645	0.294867697765	0.530905580354	0.499510292599	0.471211944149	0.353281394509	0.403794450463	0.314947925075	0.359512904346	0.370735656531	0.43688398743	0.365021042738	0.359159209007	0.364280420695	0.315695795033	0.515805113981	0.288646228169	0.319174080739	0.29736643175	0.323615239996	0.383156847723	0.285806371324	0.533073200545	0.37722837443	0.336245696371	0.307172660546	0.24664806784	0.283325843126	0.357804700988	0.282376658521
MMS929	0.237051564792	0.302333746942	0.402037890198	0.35271178174	0.494134851985	0.303041644972	0.387797857006	0.320342474991	0.433134057917	0.385517105617	0.275680084506	0.317399649316	0.33800190779	0.335453721588	0.348601179108	0.395985536167	0.26628040055	0.371711844045	0.317198011964	0.353122132261	0.27320547378	0.34275890708	0.253764299266	0.0	0.348728937099	0.363936443638	0.325859591603	0.268105905789	0.279057634498	0.285834810309	0.27219446428	0.270190896869	0.278835595532	0.520874000534	0.508153804985	0.47232781518	0.286774977571	0.374242208687	0.359385150275	0.363563009084	0.377194311999	0.416939590577	0.324863894883	0.336707484765	0.391925712255	0.291163414987	0.570344271949	0.282296016549	0.321502895151	0.304214453582	0.299140285008	0.36449676482	0.274126871955	0.531605503122	0.356961267519	0.313057946962	0.264074217021	0.231971625658	0.304077301356	0.36240891697	0.271479924362
MMS900	0.387372646791	0.329854995174	0.401968808043	0.400887639204	0.474199490699	0.369969489446	0.43955448313	0.32490506756	0.410698029874	0.400431704809	0.350861033307	0.348602872371	0.34515962089	0.369304013895	0.350116469663	0.456830718049	0.378516760982	0.382993111699	0.371702646983	0.42154463153	0.363577695336	0.375793085281	0.370126086543	0.348728937099	0.0	0.37531427008	0.373750327101	0.327587675832	0.323082066196	0.303898927817	0.355622798155	0.340030795532	0.31412968633	0.570761651925	0.553152557214	0.499508664938	0.315658678401	0.368721934393	0.351696381854	0.380605308615	0.349754701369	0.441747546092	0.337353560991	0.35825812837	0.316874570978	0.383929491711	0.537485332352	0.38253366021	0.376797975105	0.363904039513	0.363778409528	0.368001081231	0.371236306763	0.468586726233	0.400494762097	0.417279266225	0.344086893392	0.380451270856	0.356463629017	0.378656808484	0.33770287827
MMS901	0.397878312312	0.385485949897	0.358582858617	0.40675971552	0.540169371014	0.397054992191	0.395354550574	0.37117684282	0.323886817463	0.396942824695	0.35624908009	0.321733864531	0.416706269186	0.376556258067	0.381611417018	0.407910629066	0.368878061627	0.381931800727	0.404029397157	0.412587083597	0.380992337675	0.374690746226	0.372399118781	0.363936443638	0.37531427008	0.0	0.293241575687	0.319673343418	0.345610095099	0.297215330294	0.392409373319	0.353610157907	0.348054850629	0.580554531443	0.582343400727	0.526509598415	0.342813218935	0.274557692216	0.3863884878	0.387577887723	0.45415033572	0.419924307364	0.414682029751	0.426361394841	0.446035693349	0.420562850857	0.498870650496	0.378097740298	0.356833967243	0.359846705182	0.374997782768	0.352766774329	0.386630239858	0.558089552391	0.370449505551	0.420476379776	0.379121951881	0.373081075149	0.37701523054	0.458834850219	0.378679479026
MMS902	0.341660003934	0.391060181587	0.310106544157	0.371028740697	0.530958848129	0.379975088976	0.309148704023	0.358792278953	0.280653344884	0.365878321202	0.314395297581	0.271223177426	0.390187828244	0.365860516791	0.371420551482	0.34574347376	0.35145128385	0.386495250429	0.35065856556	0.365453680746	0.321561864516	0.327062823498	0.365534774629	0.325859591603	0.373750327101	0.293241575687	0.0	0.293832074278	0.309152828954	0.268342952056	0.356260425736	0.353196068859	0.337849289343	0.576035202925	0.564146052153	0.512851943463	0.308741807928	0.289632183661	0.385702439213	0.362442359393	0.423194657516	0.377941603936	0.39462095245	0.433276189655	0.470241297582	0.361614584013	0.497024558559	0.336277435163	0.303622247283	0.305889302984	0.334285463279	0.33792300125	0.331710441123	0.559418866335	0.346434949647	0.37729201062	0.322177280502	0.3115065861	0.336159761608	0.457186617843	0.373501052067
MMS903	0.303807708936	0.327116141695	0.349751148464	0.35275367646	0.496136153788	0.337978520115	0.347382700726	0.338283363009	0.370711012043	0.371806718604	0.31333859999	0.293353655266	0.34714129451	0.34447700272	0.324575765499	0.374609028365	0.308438628444	0.361002749942	0.346960239265	0.352118546215	0.304290866735	0.306149638297	0.333540610562	0.268105905789	0.327587675832	0.319673343418	0.293832074278	0.0	0.234966568323	0.238836994761	0.319692849472	0.307741747402	0.284168371389	0.542054079072	0.518505437352	0.485962374093	0.278461461725	0.314464118283	0.347248000679	0.349561705389	0.382351470449	0.372659741562	0.349356774148	0.350784752312	0.427567348458	0.333283524407	0.532078599001	0.308928253665	0.315995646135	0.323202638354	0.304946661843	0.350233172402	0.299694740198	0.510889085602	0.327918475718	0.30314183451	0.245458620831	0.296495277293	0.290782514739	0.375781347878	0.28539007791
MMS904	0.295424738533	0.316458521022	0.348870369691	0.367104416177	0.482749626165	0.323974491366	0.387836917597	0.325243048971	0.378787312104	0.385335191258	0.283930911653	0.297113153048	0.363541921546	0.333735819408	0.380514756226	0.402440923948	0.28866894071	0.353553801553	0.340145189783	0.391846401896	0.275886423933	0.340285798195	0.320558862186	0.279057634498	0.323082066196	0.345610095099	0.309152828954	0.234966568323	0.0	0.242807305139	0.314544240847	0.30039833887	0.26822186655	0.537490416732	0.525937746486	0.464462542617	0.295752615411	0.326467848443	0.350861679623	0.369419595814	0.388413021361	0.407306572576	0.34130056073	0.375645874515	0.429563680957	0.334390811902	0.53730891833	0.306144250085	0.329428297572	0.309544900475	0.292832994585	0.361967601757	0.310612026473	0.51396247973	0.358672941406	0.306557445171	0.271404434112	0.283171090425	0.276899800142	0.400910042798	0.30589750836
MMS905	0.320669259775	0.300020107449	0.308512578602	0.318915138601	0.474874053886	0.30543301027	0.355255153857	0.31764112044	0.320359116503	0.303893432323	0.269550741193	0.233669135763	0.321588361774	0.299487749225	0.299967593634	0.375783349845	0.314519210203	0.310751621766	0.352897007544	0.334058346723	0.275248402441	0.313568808494	0.301567983341	0.285834810309	0.303898927817	0.297215330294	0.268342952056	0.238836994761	0.242807305139	0.0	0.304615204292	0.268649694211	0.246654986694	0.513365568145	0.480977437487	0.449526568025	0.247768645969	0.278164581166	0.325645865167	0.325561979687	0.348157831449	0.371468425078	0.312940224885	0.346792912365	0.374553661141	0.2961595822	0.466558870487	0.283624961376	0.290155578802	0.274384279618	0.309294699281	0.33251843929	0.306061059734	0.47372437659	0.314670032133	0.331423948749	0.243193862891	0.265267934432	0.27884422699	0.383558833637	0.266262526177
MMS906	0.320442536647	0.333106039266	0.422531334703	0.334122205474	0.498855443084	0.307996294192	0.424718980636	0.305345263102	0.447507385749	0.396419588296	0.286942274672	0.327017558729	0.30803940797	0.3572659057	0.366900803816	0.449793942115	0.305937217544	0.359799993749	0.353438495548	0.40411634187	0.281426885593	0.393795423133	0.290954999012	0.27219446428	0.355622798155	0.392409373319	0.356260425736	0.319692849472	0.314544240847	0.304615204292	0.0	0.282128081542	0.286093796555	0.537878033803	0.512299882514	0.492883863923	0.312035594353	0.412257761826	0.365387636769	0.382377269976	0.351229527731	0.464153675097	0.335248694156	0.34395555418	0.352735770805	0.312320516731	0.589193430762	0.317790920813	0.347775340955	0.325338690009	0.356420077229	0.4091854063	0.315384808954	0.517897189103	0.386117967808	0.358851237572	0.301614176809	0.275996436305	0.321704217734	0.347564002019	0.281203460242
MMS907	0.304782838406	0.282977381215	0.382473769057	0.318413695926	0.457271586977	0.287023544467	0.408832334904	0.285254902747	0.407688025426	0.362801221715	0.290058312232	0.320923888469	0.304282111655	0.30635664143	0.304453917586	0.412133611796	0.308310435043	0.318785226195	0.344400826627	0.400865085553	0.303800853061	0.386328273084	0.271016430645	0.270190896869	0.340030795532	0.353610157907	0.353196068859	0.307741747402	0.30039833887	0.268649694211	0.282128081542	0.0	0.270275507137	0.498317011482	0.493500132748	0.497146043619	0.327231087005	0.368012591221	0.328840785544	0.381052479057	0.312594037855	0.433707144581	0.307289750491	0.304728073387	0.320639504266	0.317468602114	0.563781631916	0.304671244791	0.3391843215	0.268532609922	0.32676381798	0.348359889273	0.319306061901	0.499048857481	0.330574318482	0.343548984016	0.263116360209	0.270558556674	0.282803479953	0.338084348466	0.281049495383
MMS919	0.329737732411	0.299607935445	0.343108069222	0.325683726635	0.469572715526	0.286855334012	0.394686912026	0.268663178045	0.398591910655	0.369202530962	0.297620343127	0.291476207341	0.312164031128	0.292492928118	0.339632810471	0.412102950146	0.298373643463	0.316156993916	0.35967392456	0.395008233143	0.299703449693	0.347853656786	0.294867697765	0.278835595532	0.31412968633	0.348054850629	0.337849289343	0.284168371389	0.26822186655	0.246654986694	0.286093796555	0.270275507137	0.0	0.517033720913	0.463462279006	0.447955003223	0.316169522953	0.376952857551	0.333395367558	0.322060719225	0.330815947583	0.411310787708	0.250000854461	0.327667733004	0.365531658433	0.2692987916	0.507435941209	0.318538350075	0.306594043268	0.295899651606	0.339017509498	0.33447637912	0.335260081341	0.397847825261	0.333333428788	0.34016345939	0.280504499482	0.297304360012	0.30756075153	0.347526073893	0.26679174917
MM943M	0.551937450727	0.543389040162	0.586000878895	0.499078253818	0.453527671112	0.531036844835	0.595642683706	0.516342932694	0.563215904934	0.531421169489	0.501135573531	0.546331916076	0.496401479152	0.460310388003	0.5283938492	0.592616034826	0.502969308619	0.496016593302	0.55925998108	0.518414102112	0.522469180375	0.567347416936	0.530905580354	0.520874000534	0.570761651925	0.580554531443	0.576035202925	0.542054079072	0.537490416732	0.513365568145	0.537878033803	0.498317011482	0.517033720913	0.0	0.461277278315	0.403378221084	0.553569588312	0.564419581302	0.523395183758	0.514218121085	0.488666332254	0.59986918198	0.520078060442	0.493857891339	0.527155468974	0.517594522196	0.609361096855	0.513621305794	0.581094776157	0.527767762059	0.512498230763	0.547829175576	0.544333801599	0.567239265352	0.560543095844	0.530117405705	0.502166865449	0.528377145002	0.513030922009	0.534572141151	0.484054364154
MM941M	0.543288647101	0.529090896327	0.529194600643	0.489923649071	0.471600765728	0.52131985614	0.544177641171	0.5014467718	0.55622146356	0.514234132807	0.532652757297	0.501605566205	0.487522119805	0.499282221054	0.488596513841	0.557086473227	0.529213776772	0.520716759324	0.58064157556	0.549787656513	0.524269221239	0.533402656427	0.499510292599	0.508153804985	0.553152557214	0.582343400727	0.564146052153	0.518505437352	0.525937746486	0.480977437487	0.512299882514	0.493500132748	0.463462279006	0.461277278315	0.0	0.388320015975	0.54461348612	0.550955437967	0.537607552244	0.497621472425	0.481375435633	0.565988172683	0.489477555754	0.520699671219	0.520011541482	0.511686814925	0.561298838014	0.524351913828	0.543991345159	0.510512351068	0.506585648022	0.536293924472	0.530832032814	0.500115657303	0.532864917839	0.477384036801	0.47436352205	0.521056893293	0.513300320219	0.567510886725	0.482168686829
MM936M	0.488725304204	0.499989547847	0.520452264154	0.500791351974	0.438408633292	0.507269216854	0.510068154726	0.481948014472	0.529009334172	0.486865388949	0.468588189369	0.508911803893	0.479172119099	0.502861628104	0.497408368065	0.548726145958	0.488534530398	0.491875118124	0.537470006669	0.550686660001	0.459179128866	0.517423259128	0.471211944149	0.47232781518	0.499508664938	0.526509598415	0.512851943463	0.485962374093	0.464462542617	0.449526568025	0.492883863923	0.497146043619	0.447955003223	0.403378221084	0.388320015975	0.0	0.514167058551	0.511927715528	0.466180351254	0.46998385893	0.506038812641	0.553023746555	0.46972058604	0.492426644907	0.490421880865	0.433232624813	0.519225044635	0.463205024535	0.517434361864	0.497461922465	0.476728953132	0.508046922209	0.493227239967	0.534553261146	0.498659912499	0.465326141189	0.442717524577	0.472724868477	0.491258638323	0.568266351801	0.438073876824
MMS706	0.338135337533	0.346225029348	0.369447460582	0.375881776586	0.50894584963	0.328943316009	0.366257688375	0.341815323586	0.378435012929	0.369707724681	0.337072746483	0.293588606364	0.353519823363	0.353121997874	0.359008077188	0.36618488619	0.349383083593	0.369835726431	0.364308713831	0.338014816421	0.329904163192	0.329164957135	0.353281394509	0.286774977571	0.315658678401	0.342813218935	0.308741807928	0.278461461725	0.295752615411	0.247768645969	0.312035594353	0.327231087005	0.316169522953	0.553569588312	0.54461348612	0.514167058551	0.0	0.306760344674	0.360532924549	0.376628986638	0.379657357382	0.37001148862	0.361168607418	0.384748959231	0.410821323218	0.346028144878	0.530043401497	0.331238688557	0.358811372589	0.326666821051	0.324598884695	0.367091411846	0.318177312101	0.532740623492	0.350933948198	0.371407048853	0.299966259599	0.308407563203	0.336686426834	0.403457153612	0.322099499243
