	MMS930	MMS925	MMS911	MMS920	MM933M	MMS922	MMS910	MMS923	MMS715	MMS714	MMS717	MMS716	MMS711	MMS710	MMS713	MMS712	MMS944	MMS921	MMS942	MMS943	MMS908	MMS909	MMS928	MMS929	MMS900	MMS901	MMS902	MMS903	MMS904	MMS905	MMS906	MMS907	MMS919	MM943M	MM941M	MM936M	MMS706	MMS707	MMS704	MMS705	MMS702	MMS703	MMS700	MMS701	MMS708	MMS709	MMS917	MMS939	MMS938	MMS916	MMS931	MMS915	MMS932	MMS918	MMS914	MM9362CU	MMS913	MMS890	MMS891	MMS924	MMS912
MMS717	0.358627117718	0.375944073636	0.423669165428	0.386506268307	0.501298843549	0.39608723082	0.454383551594	0.418360695429	0.461057636461	0.407001984224	0.0	0.523049799693	0.40143059778	0.430538369053	0.447322921621	0.513305682698	0.328273377259	0.547371197042	0.367837633885	0.466594137394	0.330623202229	0.441003036315	0.348443608492	0.378145986456	0.441771228816	0.418002450728	0.436892478995	0.442566605011	0.388692177617	0.492103526909	0.371511485811	0.382861686828	0.386947576116	0.485109147764	0.505595982716	0.434933536366	0.45842576004	0.454588228612	0.401497408644	0.402407918848	0.412742154797	0.451603789076	0.415075101455	0.439214086112	0.395735930928	0.517393078214	0.513834529545	0.31373398345	0.364735601087	0.324868601431	0.378045205241	0.43898775796	0.352492871753	0.556358598686	0.436428815899	0.456333963453	0.357712368478	0.326167139829	0.349674275404	0.408525093788	0.375255120835
MMS716	0.542876034769	0.57742415197	0.579981937181	0.541939028338	0.672186452008	0.59445437431	0.574888885	0.55712818972	0.563820119985	0.615296416901	0.523049799693	0.0	0.59130423691	0.595067194196	0.601509240672	0.640595150755	0.529139559162	0.649524722863	0.567515211348	0.623681339557	0.526104495143	0.579320404238	0.569665557593	0.548432945805	0.590622150859	0.531961462301	0.508735399863	0.550094912983	0.518505107227	0.509615530436	0.547614703109	0.554618901526	0.530508496718	0.67297769488	0.645152039679	0.624311845739	0.552888104027	0.503357022834	0.574893966249	0.571091357975	0.608624408365	0.585427250869	0.585662729834	0.623043313542	0.626372250577	0.624503484696	0.667936164979	0.545997776423	0.540775117779	0.505557010811	0.54308614937	0.581012990649	0.535558348348	0.704940752455	0.597454082482	0.60287893641	0.523836597333	0.524156854092	0.565950603442	0.615332351857	0.582560774071
MMS711	0.456407876413	0.382284422574	0.502919735233	0.426904118291	0.532208287545	0.438622425719	0.536587463759	0.438689985191	0.526464328239	0.474662705756	0.40143059778	0.59130423691	0.0	0.431101733073	0.413917541664	0.577063034547	0.458065117852	0.54365103246	0.464121248343	0.526780864945	0.473344170431	0.508610839569	0.427545171958	0.4690810694	0.463482611536	0.506469771535	0.53694860766	0.489309857516	0.486818547377	0.568598632243	0.430349339051	0.428709037158	0.434264968192	0.510937100333	0.519517058813	0.483102138997	0.504763745663	0.533048456875	0.408119014147	0.438258457399	0.349699740699	0.517172146896	0.469784868436	0.39102309974	0.425378276978	0.559904786217	0.549531962021	0.427100435549	0.461232268802	0.416613339495	0.484482848444	0.49421379361	0.479422170063	0.552491813677	0.459820018301	0.487264513995	0.430972837914	0.459984331238	0.46832571371	0.344610066021	0.408584194044
MMS710	0.457224182555	0.459367671208	0.519258113675	0.43763603362	0.506463336014	0.412398645958	0.540507802344	0.447109918118	0.484211379937	0.490177582161	0.430538369053	0.595067194196	0.431101733073	0.0	0.463901537519	0.594446022867	0.43292587293	0.533308490818	0.451953315503	0.502617571035	0.456855537451	0.529712805411	0.46856851481	0.479405865746	0.493511089015	0.460763574807	0.517914354814	0.49671672784	0.462989495558	0.553365300188	0.457789189159	0.42799418177	0.420775457119	0.462875882717	0.537623431962	0.491078311772	0.515577751513	0.51709057024	0.416963021468	0.451405908176	0.40520004546	0.532148098666	0.456968240081	0.431097746091	0.435940156869	0.586304817951	0.558212338878	0.428556184868	0.453115845721	0.439199371548	0.461722139226	0.484234537111	0.449323446984	0.558482594594	0.480230541431	0.509236831326	0.47200703159	0.451933171028	0.465963182687	0.412917579263	0.455488708016
MMS713	0.49848780488	0.438215641146	0.524634123968	0.463522850417	0.554268893314	0.473267356128	0.567244705049	0.500045216185	0.523441038789	0.481309245876	0.447322921621	0.601509240672	0.413917541664	0.463901537519	0.0	0.576960660077	0.483409779943	0.540933695823	0.494896746743	0.537306983758	0.476832727445	0.528484925017	0.45462788928	0.504739673686	0.499449497453	0.487411723707	0.542748199192	0.499993119227	0.524667825717	0.558469291706	0.498005607061	0.437191117206	0.486324354891	0.557019064061	0.535604812061	0.518066330058	0.529106779515	0.543698947421	0.429065381439	0.510392924056	0.420852368123	0.567367840379	0.516105560528	0.456751484832	0.443222283853	0.624226371478	0.540401652115	0.462364234918	0.490903708991	0.455784085165	0.500789851238	0.535307645156	0.460032834736	0.588302967247	0.441341622354	0.52529262127	0.464400331848	0.480640212407	0.482759269313	0.431138660309	0.44423564354
MMS712	0.508826115031	0.562574063719	0.380385585873	0.546345514918	0.563563955146	0.5846463586	0.353966205148	0.580143925484	0.475044767852	0.51916280758	0.513305682698	0.640595150755	0.577063034547	0.594446022867	0.576960660077	0.0	0.483861961913	0.714430675736	0.483176060717	0.364974114897	0.55702940776	0.402646982025	0.517909400548	0.517173432019	0.570698283134	0.479337881805	0.492220252129	0.522920591065	0.52615589945	0.633164159382	0.535634887084	0.522307035624	0.532025489186	0.555202643995	0.571527060848	0.535845212039	0.513061481403	0.474362307623	0.492060290939	0.500874499669	0.549179174668	0.365302223832	0.577792580345	0.608695254378	0.521038274632	0.700064792593	0.545070768415	0.483736149031	0.456172526692	0.514084826049	0.49492869632	0.502908843962	0.5128639375	0.630167174954	0.506939497481	0.586214576913	0.537850582036	0.537579829547	0.514178312879	0.555392707778	0.550705014456
MMS944	0.322305065553	0.424946434855	0.430389805543	0.366850574206	0.47661784274	0.423700948016	0.437745829458	0.411304613748	0.448449312236	0.434863798062	0.328273377259	0.529139559162	0.458065117852	0.43292587293	0.483409779943	0.483861961913	0.0	0.561869315136	0.365420773651	0.433990243129	0.35291074916	0.422488852908	0.358220363453	0.370630958138	0.443608461768	0.398104812481	0.448550284778	0.432324500677	0.389863956538	0.537386523004	0.376109897624	0.380805569104	0.385467907215	0.47267361228	0.515949390952	0.447256426707	0.451966111539	0.436282797057	0.376793336658	0.394592078919	0.423096464192	0.429075315017	0.43594813453	0.455093008418	0.405380178537	0.558970368559	0.523626799635	0.307466490215	0.3396764636	0.343952044426	0.352252727444	0.424767263338	0.328333121476	0.575276948523	0.454156765625	0.445753656311	0.392574306257	0.329261023872	0.350025807516	0.414749193587	0.422612624326
MMS921	0.595129427015	0.543094398129	0.63798218522	0.490101382279	0.660402882395	0.506795144609	0.67029986375	0.514766736535	0.635584864505	0.614179212319	0.547371197042	0.649524722863	0.54365103246	0.533308490818	0.540933695823	0.714430675736	0.561869315136	0.0	0.605249893054	0.645401938483	0.582388129838	0.653036090862	0.586346247995	0.630260534185	0.626116978483	0.617583041827	0.65174356253	0.615755812132	0.597260990299	0.631316850295	0.597618999601	0.558006298643	0.568775799899	0.628482920249	0.685440239192	0.625222959602	0.651626219462	0.660720369092	0.575514090683	0.62513516178	0.549720069191	0.658475691969	0.607624917602	0.543808011355	0.595951111251	0.624603696906	0.667842320415	0.540494139972	0.61048163758	0.572125946712	0.620012404619	0.652032828577	0.599887502478	0.715387817712	0.599280274762	0.637243484896	0.557016306104	0.591142406569	0.575788801143	0.563298276522	0.563976667993
MMS942	0.375036044803	0.428653882516	0.447542015333	0.436371178131	0.458121978027	0.450621122123	0.432272931403	0.440333677519	0.45206411532	0.461521246123	0.367837633885	0.567515211348	0.464121248343	0.451953315503	0.494896746743	0.483176060717	0.365420773651	0.605249893054	0.0	0.460913708466	0.408719549399	0.440405239157	0.395348654691	0.409024570868	0.430643720017	0.419741479748	0.447535027926	0.459298194268	0.42042673589	0.576897525903	0.409290961208	0.402525888324	0.427764048038	0.489455977539	0.529384137016	0.466964848997	0.45656455546	0.45869106708	0.392447199475	0.408700796298	0.414221014054	0.426936540333	0.448519886373	0.470305403757	0.409982241232	0.61825716554	0.539087997803	0.359964302371	0.360228098017	0.380948892946	0.366726891973	0.398790355749	0.329754477647	0.577396825535	0.458582498482	0.463020544159	0.429405997259	0.38145325658	0.39022022071	0.418923221909	0.428166460505
MMS943	0.467937277588	0.498837144627	0.418293829259	0.4836616134	0.528366168248	0.50697378749	0.413058498232	0.519441233005	0.494901197018	0.48850987828	0.466594137394	0.623681339557	0.526780864945	0.502617571035	0.537306983758	0.364974114897	0.433990243129	0.645401938483	0.460913708466	0.0	0.495470312812	0.453052246667	0.475102147629	0.462987896755	0.541560890852	0.472555247311	0.494871511554	0.497887307203	0.495259479072	0.602140575535	0.485108090726	0.495964991952	0.498006643952	0.478756545671	0.553268815258	0.522838850811	0.484281658713	0.503978668779	0.44499414276	0.483264758039	0.501050957981	0.423735897754	0.531093065693	0.550543564368	0.488742460083	0.669233135215	0.542454977302	0.433390456144	0.427896415027	0.459535523243	0.45000812222	0.498010154733	0.455975536759	0.620550218158	0.518020825055	0.551531045418	0.482551851673	0.472648855364	0.471864230819	0.50408829092	0.516220693159
