Eigvals	61
2.102412009186616	1.6574055327873363	1.0745060650568141	0.9208033273033521	0.8084422058763935	0.7519846124388468	0.6410443536283587	0.5787465275833857	0.5439835453965235	0.4569754520528914	0.40663632028185837	0.3859457329908308	0.36149829695736185	0.3403120728241548	0.3223837438928843	0.32001114645658485	0.3020272202911811	0.28517004945732255	0.27939663821780875	0.2625037083741698	0.2581681108011308	0.23750553417834872	0.22203407388569193	0.20778778186291225	0.2003815107680427	0.19638703532599974	0.19018994016218466	0.17927100292164355	0.17561678837154918	0.1684631070852098	0.16502344500356259	0.1533424722945803	0.15103887383897577	0.14781295144250312	0.14349226718884833	0.13844811674310387	0.13671827039627765	0.12748596552834218	0.12500669036457118	0.12355386512176433	0.11988380696326884	0.11637033188195647	0.11370752384052275	0.11189136825304453	0.10407653209935194	0.10159873888866709	0.09572238013052338	0.092870245348502	0.09003097616746383	0.08270080114873675	0.08052824847084394	0.07816331375719138	0.07575855589355553	0.07341257193705665	0.07153621072091068	0.06437964543014804	0.06333691365529033	0.05948578232685812	0.052672459173217535	0.047933498666079634	0.0

Proportion explained	61
0.11715227846408272	0.0923552727327379	0.05987448378093246	0.05130973726345424	0.04504866125721494	0.041902686215735646	0.035720784649223965	0.03224937550932315	0.030312284895493927	0.025463950536918016	0.02265891329535384	0.02150597589140434	0.020143696366072928	0.018963140690776824	0.017964124049807174	0.017831916283524454	0.01682980160914054	0.015890472893829	0.01556876226895445	0.014627440961585273	0.014385849336363643	0.013234472765206156	0.012372359717653427	0.011578516473398451	0.01116581832960202	0.01094323498377857	0.010597915505423536	0.009989481777616488	0.009785858720542256	0.009387235587474842	0.009195567994134094	0.00854467151829848	0.008416308568238648	0.00823655114807375	0.007995790534726904	0.0077147163613239455	0.007618324483786172	0.0071038746299860464	0.006965722482307079	0.006884766995627375	0.006680261088371935	0.006484480428204488	0.006336101315165113	0.00623490004529572	0.005799435513496943	0.005661365944389569	0.005333918795790354	0.005174989867140572	0.005016777845767958	0.004608319988206247	0.00448725927546952	0.004355478497528478	0.004221478662268617	0.004090753873529251	0.0039861977776105536	0.003587413939748926	0.0035293100083036624	0.003314714197483122	0.002935056771691547	0.002670988635409687	0.0

Species	0	0

Site	61	61
MMS930	-0.062122593306105284	0.2885146415774816	-0.09951107134346306	0.03144553957978863	0.04242520974187205	-0.050614564741941516	0.002894573114564582	-0.0012189513246562435	0.01640631389275475	-0.01118162193427261	0.028650064314854642	-0.06168615593814563	0.03751226977240085	-0.028531941972667497	0.04698171119260004	-0.044273635142397835	-0.018609142400703143	0.10276598516766779	0.006813197465107604	0.07797831596169952	-0.006702533970632745	-0.02779912137497703	0.11463219094307901	0.030196583333059066	0.08478897776019796	-0.08586088254524056	-0.06562290770611445	-0.06077710722933608	0.10017039381614798	0.09844927925721847	0.030019274183860852	-0.031571665189983125	-0.012821871804527615	-0.014136501588311126	-0.01623306207508328	-0.01925834764749668	-0.043862542699372675	0.00912121627320903	0.033808495309036034	0.013266847086459652	0.07904625040457106	0.07845588444396426	-0.11068834562358168	-0.02067593950201202	-0.040319953291431405	-0.045227985886399494	0.02432574981000335	0.01981233370672308	0.032038519606984985	0.030808478572929933	0.03629770511595014	-0.04980950835649907	-0.025221422952705536	-0.010703819653435817	-0.014765337743795081	0.038528285474999924	0.014740615093928636	0.04724445008038811	-0.02561293980531563	0.05202112136629523	-0.0
MMS925	0.17751185739035025	0.020810295564746794	0.1454115441673523	-0.08567204503294819	0.05595909101382782	-0.03636391022024426	0.010073691772801463	0.038566987225597114	-0.05449474993722372	-0.08579122681801425	0.014617093299540328	0.09506196577545666	0.05396147125768452	-0.025002101263533364	-0.19352491879595024	0.06821281231917947	-0.010033543158529716	-0.10825906657992272	-0.033980194435572875	-0.02300129178635137	0.08508985551179328	-0.11530104581369416	-0.03944451423798131	0.13382061542447557	0.09615976932328395	0.03281288461258758	-0.014304291402780223	-0.053421759106249044	-0.020616411506015373	-0.06531841032668805	-0.02494715811781352	0.09744673151804036	0.030702647150267	0.04842953190706868	0.05276528483510638	0.00868681182325772	-0.023458232128286547	0.03882691323799784	0.009143591507606614	-0.024913220876751626	0.0667813402998963	0.010234969123708668	0.003339534207187619	0.026692193884069394	-0.05224158911782714	0.014650089902075334	-0.049357133869125124	-0.03704792156329849	-0.0730493032710797	-0.024959866433915907	0.05211615899660276	-0.0010750742959803419	-0.009106021320624236	-0.0016328207818133453	-0.0253785912672406	0.010310002106768808	0.005918486153715062	0.034315114102418595	-0.049833673630797985	0.011633216989202803	-0.0
MMS911	-0.33828380531405633	-0.1812139728079249	0.08887507720155967	-0.04920054859229927	0.08213099137370156	-0.12500059025074473	-0.021956944388866483	-0.03175122167039446	0.022660053055338365	-0.0677915814822423	-0.025414276701456403	0.044766716105939644	-0.019126263976413538	-0.0021452981519388685	0.016673427913402417	0.07631680379194546	0.06540020324892833	0.08201614973040963	0.014007523150968279	-0.09973605730249714	0.06851123076638643	-0.10942156093588057	-0.04701731316895131	-0.1192386359497558	-0.05555338731252563	-0.10366611983616801	0.06309902074966364	-0.04205665734824287	-0.016728842974909144	0.05150170824341298	-0.021195448698405065	0.02408314946235401	0.004314988453743667	0.007992634451738347	0.011172962235716564	-0.04624033748847571	0.11394798141372627	-0.026683711493707952	0.04599510259820478	-0.03401290949266218	0.09819564246773747	0.03590849058860727	0.022118234910222193	-0.08122166138895455	0.00871906333698036	-0.025952170708360117	0.013008213705520967	0.020993092562310592	-0.04081104839907594	-0.025809535290743476	0.04757578271769036	0.006288389718001164	-0.03602959015387792	-0.000494283490239484	0.01930987867677854	0.0067164556363739	0.04886517240906842	-0.02186935073990889	0.04312306709797499	-0.02209923092926437	-0.0
MMS920	0.1091905431512022	-0.007852570339589629	0.06258296242843323	0.05174029704754305	0.2058220638476062	-0.0157521651314578	-0.13354151833740863	-0.17699644537346285	0.04323179945621688	-0.12152387542324648	-0.03166006821201112	0.004532217511211169	0.012871736179521927	0.06348868991240678	-0.022483743021430927	-0.03797503150368272	-0.15969905561231457	-0.00957591602741597	0.07448815321057378	-0.006263789345521767	-0.06026231422889235	-0.0847238063647714	0.05830311848388072	0.0033987353077825698	-0.01984996882011242	0.05401203025265752	-0.04830478688352455	-0.03309750320281346	-0.03987806371552175	0.05486369305394913	0.02374518935439709	0.015851708068373358	0.07182457346067428	0.07152213777139421	-0.026442352140075953	0.02101032403606391	0.01904413377454311	-0.06295764207750622	0.010222025115043533	0.10195104852380295	0.02867665156782978	0.017307218124509943	0.0453989994723211	0.045229830119161346	0.0506104524019037	0.068236206577217	0.10463555477352178	-0.052315616712608794	0.03877437080387315	-0.04311262693198573	0.011224768668932792	-0.03552836194526029	0.022549168193487828	0.009541510952721594	0.012618717208933905	-0.030492298999432097	-0.008739140612876587	-0.01686388448594486	0.006544409892379967	0.014596121579859818	-0.0
MM933M	0.15722475594068908	-0.17634324639449478	-0.3937304477344254	-0.11428208046221965	-0.016857289353416474	0.1454005795748231	0.18002695662546486	-0.08681856959365877	-0.2604340640512627	-0.08584691109964422	-0.1102886200444229	0.2931646689537756	0.06242324848969484	-0.1460703968021249	-0.09940670035159774	-0.019827250970486442	0.021973103032992065	0.00018762571714846723	0.0687664871377453	0.07327913186128325	-0.008112566019731605	0.003092084982051752	0.062181633743692385	-0.03950556285034929	-0.08935386710502732	-0.008978016089669656	0.0014695927555710543	-0.004858660833545666	-0.0075234158697140285	0.012965869750795648	0.04314292608710553	-0.014044241148186283	-0.005667934844931179	0.013503861415008386	-0.052305480011640364	-0.06371394627769882	0.001405731588525406	0.01756433812595337	-0.019217846462766457	0.007631075343054458	-0.021854164776241587	0.01327824331469613	0.020073294049897206	-0.012369545757991617	-0.013956878790802055	-0.014204394580764617	-0.0008429566389795354	-0.009899455146006483	0.012025290416772277	0.006017983390042025	-0.007808276040698226	0.004390696372504858	0.00438792749375001	-0.00635602162950027	-2.8030263832799272e-06	0.01202905350011214	0.00560307932259189	0.007155301578189802	0.012397250579143643	0.01372613917781345	-0.0
MMS922	0.15603184490776187	0.043135874340277554	0.1186756716506342	-0.014924249938303557	0.09635219910561597	-0.030602298998305664	-0.020926294602189335	-0.12636077832547923	-0.03852422688379378	0.04420044310621395	0.020404451247776064	0.07158341018611564	0.12215089578170332	-0.06803431358745655	-0.006527948231111704	-0.02461624265295098	0.05355416927374223	0.11942288415832951	0.013252773376768277	-0.001573084340348629	0.08983121789673099	0.08653611283530062	-0.0398448551394129	0.0759476781009025	0.10387321533656313	-0.012629394696815559	0.014276594518668953	0.05350280516281354	0.008137354961729024	0.10009966067531995	-0.09592453567517631	0.014892972619938164	0.058627891717844154	-0.0014314625438259917	-0.024672685790501324	-0.06436525504506913	-0.024107391159571213	0.03290419375118693	-0.03246855672607989	-0.08254426044245834	-0.03229272956447055	-0.04911339142835747	-0.03965133507946509	0.00812544278487568	0.09603828624374433	-0.013909999203979402	0.04406018555646703	0.06709889053401842	-0.019219339308954163	-0.06021910964717197	-0.0004919481883031307	-0.034971704599978566	0.02140420300458643	0.0134577002395086	0.0326815410425302	-0.04017038776680727	-0.04119570295153431	0.0011547305811960692	0.0013535499508633983	-0.028033253032909055	-0.0
MMS910	-0.44263090762811247	-0.1290510081813069	-0.01959207635002948	-0.1635767237536539	0.017403000006434417	-0.14236501882489214	-0.0052650559303797995	0.013603923639187387	-0.02770676189853288	-0.09861600669783105	0.045918639094468076	-0.009474479473574052	-0.03806967991674436	-0.09728196705842265	-0.0012901117305781377	-0.03572497476698091	0.055814517845083324	-0.06659169474280634	0.035111547871068224	0.01992346913980553	-0.04741011078660092	0.03465064167385515	-0.043719960831943995	0.05668173293624248	0.009549656311409038	0.060978088803966844	-0.01811233869867769	0.03562873833648232	0.04218512044201948	-0.09313891208364936	-0.058604985770952925	-0.05624998414734784	0.028380773625790428	-0.00406275806477396	0.05178531586937441	0.02574259068009115	-0.048231041932330646	0.013383697374241799	0.0526896521651613	0.009190236500596341	-0.020086548396310227	0.00904403506409873	0.07300581414165662	0.0391559157867732	-0.07824249651862134	-0.08034529614576706	0.048847546272213216	0.043435429476927676	0.0682803394363825	-0.008424530428518935	0.04283284422718409	-0.0819890244181693	-0.04450396379805619	0.011203914118686022	0.018213897148880664	-0.03647545983881173	-0.018637037609892108	-0.007806871911878289	0.04261024430911374	-0.004437988931399558	-0.0
MMS923	0.12560963148310453	-0.029106867516246963	0.14853877313933647	0.012008075522055305	0.021622212350119147	-0.02473351050368239	-0.12150092952293878	-0.18858366651556532	-0.08256715998694418	-0.12447932631873765	0.02195833962147434	-0.0457528425184952	0.05685787524980757	-0.009886093837864911	0.01843598926560928	-0.06579278599689073	-0.029803321260894	0.03924959009180348	-0.03559032197353666	-0.020687761615454228	-0.035793325480682966	-0.05849029923438618	-0.07896016598703777	0.024387675270210563	-0.09501098392519733	-0.05522698024756798	-0.028261430349296797	0.09692307717291808	0.11481975979095567	-0.06766042959796272	-0.075108777943184	-0.02716018634787024	-0.026510094046299445	-0.044195154453273267	-0.07532837200589701	0.053813199254374125	0.034437945345028836	-0.007843383462743572	0.00778095758524666	-0.09037537029910322	-0.028550650420803503	-0.0318190314583178	0.0055613248189264695	-0.023322804856165967	0.019484280519325325	-0.02447063804344767	-0.028288549873176742	-0.11194583501573159	0.007669927958512861	0.021988792426441733	-0.04807791478420856	-0.01488147847420387	-0.01810353305331053	0.0035477754846517124	0.008642940632686254	-0.0012570131761182315	0.041626251708199495	0.0411606110653274	-0.016992086213229195	0.04180340408336424	-0.0
MMS715	-0.25455476310845554	-0.20259920007745902	0.1297875675172692	0.12134850368612796	-0.027837089862843407	0.26539674860755674	0.07558219842179725	-0.11199148015606368	-0.01004836427932093	-0.050169127615082965	-0.0017594085475848148	-0.16138184192004498	0.0056661790375021875	-0.09963018482222043	0.07704260954546988	0.006900267963153173	0.07124261492787862	0.030179393785964757	0.08132427752767905	-0.07632538439824123	0.08984733241243942	-0.014083900992150946	0.10336611186426661	-0.018720153194183815	-0.014655245249198524	0.0746807208065783	-0.028028000908654305	0.04310802407565234	0.01996932784420967	0.01748215395372078	0.026880208868682972	0.11284801627206825	-0.005987996173597967	0.008323723049981302	0.011678921914569946	-0.06393583729306727	-0.03188763830826183	-0.030932055265789234	-0.0117431437030491	-0.060361629312879826	0.0003900182862460277	-0.008207892171963231	-0.03493103067651358	0.09496495120168624	-0.03920066848173785	0.07240237708791593	-0.04474586484636772	-0.02201638621230854	0.021406699424147475	0.041203486845572235	0.027308794695987355	0.026209433276716876	-0.040104374729984134	-0.0033442803866924704	0.0073872990466414745	-0.017991602778721614	-0.01982828410263392	-0.0036551303895930804	0.03482994436960986	0.016183843309956432	-0.0
MMS714	-0.042877570702902754	-0.1867295765073219	0.12892091662029315	0.2214159151111542	0.2592981885969177	-0.02421094428936934	0.03446449274692084	0.07939337833529844	-0.11882315184026235	0.011162968483845204	-0.06816539920566535	0.09063755440116031	-0.04760778206927587	0.09648721021012645	-0.02253155365780754	-0.06118821223079981	0.09550213765031908	0.11402611797744393	-0.010962023348894375	0.1018022111843659	0.020130427883119417	0.031660971587074295	-0.03062426466867157	-0.09883905670418204	-0.034701290351006116	0.0028994971346774654	-0.10448862278524729	-0.043481246890080615	-0.005421575207958741	-0.03813258842152167	-0.02939659549002713	0.01122477315144422	-0.026773977264338795	0.07680652078032824	0.06160978920647798	0.09888991700191666	-0.09701689638574759	-0.049526044312843194	0.0488401278138266	-0.02029743095848569	-0.0144730812124896	-0.03654499788733027	-0.02733562179160032	-0.022546536101041483	0.04276765643897008	0.022780403835841977	-0.03470060175162451	0.003320713513494507	0.030692579145465044	0.018245931521934097	0.017575799924576422	-0.01839796339302706	-0.008818200570854265	-0.046396200663319766	-0.027586144872210304	0.02550067516315153	-0.013356052693192974	-0.00582639957086732	-0.020429596527219908	-0.03906967597264958	-0.0
